island,year,island_id,region_code,region,prefecture_code,pref,population,dummy_has_bridge,dummy_connect_mainland_by_bridge,bridge_opened_year,dummy_after_bridge_build,connect_mainland_year,dummy_after_connect_mainland,income
大津島,2006,77,35215,周南市,35,山口県,485,0,0,0,0,0,0,210990201
大津島,2007,77,35215,周南市,35,山口県,475,0,0,0,0,0,0,210237061
大津島,2008,77,35215,周南市,35,山口県,457,0,0,0,0,0,0,212008094
大津島,2009,77,35215,周南市,35,山口県,437,0,0,0,0,0,0,210031821
大津島,2010,77,35215,周南市,35,山口県,415,0,0,0,0,0,0,196833345
大津島,2011,77,35215,周南市,35,山口県,386,0,0,0,0,0,0,194929708
大津島,2012,77,35215,周南市,35,山口県,,0,0,0,0,0,0,196356382
大津島,2013,77,35215,周南市,35,山口県,,0,0,0,0,0,0,195448878
大津島,2014,77,35215,周南市,35,山口県,,0,0,0,0,0,0,193427833
大津島,2015,77,35215,周南市,35,山口県,,0,0,0,0,0,0,194982586
大津島,2016,77,35215,周南市,35,山口県,,0,0,0,0,0,0,197015952
大津島,2017,77,35215,周南市,35,山口県,,0,0,0,0,0,0,199576163
大津島,2018,77,35215,周南市,35,山口県,,0,0,0,0,0,0,202876004
大津島,2019,77,35215,周南市,35,山口県,,0,0,0,0,0,0,207424183
大津島,2020,77,35215,周南市,35,山口県,,0,0,0,0,0,0,208060209
野島,2001,78,35206,防府市,35,山口県,225,0,0,0,0,0,0,156742688
野島,2002,78,35206,防府市,35,山口県,231,0,0,0,0,0,0,153831903
野島,2003,78,35206,防府市,35,山口県,219,0,0,0,0,0,0,149931086
野島,2004,78,35206,防府市,35,山口県,202,0,0,0,0,0,0,147879174
野島,2005,78,35206,防府市,35,山口県,187,0,0,0,0,0,0,150660362
野島,2006,78,35206,防府市,35,山口県,176,0,0,0,0,0,0,157314898
野島,2007,78,35206,防府市,35,山口県,173,0,0,0,0,0,0,155897782
野島,2008,78,35206,防府市,35,山口県,163,0,0,0,0,0,0,156579470
野島,2009,78,35206,防府市,35,山口県,158,0,0,0,0,0,0,155177405
野島,2010,78,35206,防府市,35,山口県,143,0,0,0,0,0,0,141520682
野島,2011,78,35206,防府市,35,山口県,139,0,0,0,0,0,0,143948984
野島,2012,78,35206,防府市,35,山口県,,0,0,0,0,0,0,143214953
野島,2013,78,35206,防府市,35,山口県,,0,0,0,0,0,0,141343052
野島,2014,78,35206,防府市,35,山口県,,0,0,0,0,0,0,144864525
野島,2015,78,35206,防府市,35,山口県,,0,0,0,0,0,0,147841332
野島,2016,78,35206,防府市,35,山口県,,0,0,0,0,0,0,150233545
野島,2017,78,35206,防府市,35,山口県,,0,0,0,0,0,0,153108237
野島,2018,78,35206,防府市,35,山口県,,0,0,0,0,0,0,154735570
野島,2019,78,35206,防府市,35,山口県,,0,0,0,0,0,0,158826320
野島,2020,78,35206,防府市,35,山口県,,0,0,0,0,0,0,161254648
向島,2001,79,35206,防府市,35,山口県,,1,1,1950,1,1950,1,156742688
向島,2002,79,35206,防府市,35,山口県,,1,1,1950,1,1950,1,153831903
向島,2003,79,35206,防府市,35,山口県,,1,1,1950,1,1950,1,149931086
向島,2004,79,35206,防府市,35,山口県,,1,1,1950,1,1950,1,147879174
向島,2005,79,35206,防府市,35,山口県,,1,1,1950,1,1950,1,150660362
向島,2006,79,35206,防府市,35,山口県,,1,1,1950,1,1950,1,157314898
向島,2007,79,35206,防府市,35,山口県,,1,1,1950,1,1950,1,155897782
向島,2008,79,35206,防府市,35,山口県,,1,1,1950,1,1950,1,156579470
向島,2009,79,35206,防府市,35,山口県,,1,1,1950,1,1950,1,155177405
向島,2010,79,35206,防府市,35,山口県,,1,1,1950,1,1950,1,141520682
向島,2011,79,35206,防府市,35,山口県,,1,1,1950,1,1950,1,143948984
向島,2012,79,35206,防府市,35,山口県,,1,1,1950,1,1950,1,143214953
向島,2013,79,35206,防府市,35,山口県,,1,1,1950,1,1950,1,141343052
向島,2014,79,35206,防府市,35,山口県,,1,1,1950,1,1950,1,144864525
向島,2015,79,35206,防府市,35,山口県,,1,1,1950,1,1950,1,147841332
向島,2016,79,35206,防府市,35,山口県,,1,1,1950,1,1950,1,150233545
向島,2017,79,35206,防府市,35,山口県,,1,1,1950,1,1950,1,153108237
向島,2018,79,35206,防府市,35,山口県,,1,1,1950,1,1950,1,154735570
向島,2019,79,35206,防府市,35,山口県,,1,1,1950,1,1950,1,158826320
向島,2020,79,35206,防府市,35,山口県,,1,1,1950,1,1950,1,161254648
竹ノ子島,2001,80,35201,下関市,35,山口県,,1,1,1952,1,1952,1,321549231
竹ノ子島,2002,80,35201,下関市,35,山口県,,1,1,1952,1,1952,1,313934420
竹ノ子島,2003,80,35201,下関市,35,山口県,,1,1,1952,1,1952,1,302908549
竹ノ子島,2004,80,35201,下関市,35,山口県,,1,1,1952,1,1952,1,297600658
竹ノ子島,2005,80,35201,下関市,35,山口県,,1,1,1952,1,1952,1,343270679
竹ノ子島,2006,80,35201,下関市,35,山口県,,1,1,1952,1,1952,1,362700539
竹ノ子島,2007,80,35201,下関市,35,山口県,,1,1,1952,1,1952,1,357386878
竹ノ子島,2008,80,35201,下関市,35,山口県,,1,1,1952,1,1952,1,355090833
竹ノ子島,2009,80,35201,下関市,35,山口県,,1,1,1952,1,1952,1,349144075
竹ノ子島,2010,80,35201,下関市,35,山口県,,1,1,1952,1,1952,1,327965027
竹ノ子島,2011,80,35201,下関市,35,山口県,,1,1,1952,1,1952,1,324102541
竹ノ子島,2012,80,35201,下関市,35,山口県,,1,1,1952,1,1952,1,328433359
竹ノ子島,2013,80,35201,下関市,35,山口県,,1,1,1952,1,1952,1,319608535
竹ノ子島,2014,80,35201,下関市,35,山口県,,1,1,1952,1,1952,1,318777968
竹ノ子島,2015,80,35201,下関市,35,山口県,,1,1,1952,1,1952,1,319312514
竹ノ子島,2016,80,35201,下関市,35,山口県,,1,1,1952,1,1952,1,324848032
竹ノ子島,2017,80,35201,下関市,35,山口県,,1,1,1952,1,1952,1,323151208
竹ノ子島,2018,80,35201,下関市,35,山口県,,1,1,1952,1,1952,1,328832567
竹ノ子島,2019,80,35201,下関市,35,山口県,,1,1,1952,1,1952,1,331100170
竹ノ子島,2020,80,35201,下関市,35,山口県,,1,1,1952,1,1952,1,331790983
彦島,2001,81,35201,下関市,35,山口県,,1,1,1975,1,1975,1,321549231
彦島,2002,81,35201,下関市,35,山口県,,1,1,1975,1,1975,1,313934420
彦島,2003,81,35201,下関市,35,山口県,,1,1,1975,1,1975,1,302908549
彦島,2004,81,35201,下関市,35,山口県,,1,1,1975,1,1975,1,297600658
彦島,2005,81,35201,下関市,35,山口県,,1,1,1975,1,1975,1,343270679
彦島,2006,81,35201,下関市,35,山口県,,1,1,1975,1,1975,1,362700539
彦島,2007,81,35201,下関市,35,山口県,,1,1,1975,1,1975,1,357386878
彦島,2008,81,35201,下関市,35,山口県,,1,1,1975,1,1975,1,355090833
彦島,2009,81,35201,下関市,35,山口県,,1,1,1975,1,1975,1,349144075
彦島,2010,81,35201,下関市,35,山口県,,1,1,1975,1,1975,1,327965027
彦島,2011,81,35201,下関市,35,山口県,,1,1,1975,1,1975,1,324102541
彦島,2012,81,35201,下関市,35,山口県,,1,1,1975,1,1975,1,328433359
彦島,2013,81,35201,下関市,35,山口県,,1,1,1975,1,1975,1,319608535
彦島,2014,81,35201,下関市,35,山口県,,1,1,1975,1,1975,1,318777968
彦島,2015,81,35201,下関市,35,山口県,,1,1,1975,1,1975,1,319312514
彦島,2016,81,35201,下関市,35,山口県,,1,1,1975,1,1975,1,324848032
彦島,2017,81,35201,下関市,35,山口県,,1,1,1975,1,1975,1,323151208
彦島,2018,81,35201,下関市,35,山口県,,1,1,1975,1,1975,1,328832567
彦島,2019,81,35201,下関市,35,山口県,,1,1,1975,1,1975,1,331100170
彦島,2020,81,35201,下関市,35,山口県,,1,1,1975,1,1975,1,331790983
蓋井島,2001,88,35444,（旧）豊北町,35,山口県,140,0,0,0,0,0,0,13101771
蓋井島,2002,88,35444,（旧）豊北町,35,山口県,136,0,0,0,0,0,0,12795648
蓋井島,2003,88,35444,（旧）豊北町,35,山口県,127,0,0,0,0,0,0,11972776
蓋井島,2004,88,35444,（旧）豊北町,35,山口県,120,0,0,0,0,0,0,11343096
蓋井島,2005,88,35201,下関市,35,山口県,111,0,0,0,0,0,0,343270679
蓋井島,2006,88,35201,下関市,35,山口県,110,0,0,0,0,0,0,362700539
蓋井島,2007,88,35201,下関市,35,山口県,107,0,0,0,0,0,0,357386878
蓋井島,2008,88,35201,下関市,35,山口県,106,0,0,0,0,0,0,355090833
蓋井島,2009,88,35201,下関市,35,山口県,106,0,0,0,0,0,0,349144075
蓋井島,2010,88,35201,下関市,35,山口県,,0,0,0,0,0,0,327965027
蓋井島,2011,88,35201,下関市,35,山口県,,0,0,0,0,0,0,324102541
蓋井島,2012,88,35201,下関市,35,山口県,,0,0,0,0,0,0,328433359
蓋井島,2013,88,35201,下関市,35,山口県,,0,0,0,0,0,0,319608535
蓋井島,2014,88,35201,下関市,35,山口県,,0,0,0,0,0,0,318777968
蓋井島,2015,88,35201,下関市,35,山口県,,0,0,0,0,0,0,319312514
蓋井島,2016,88,35201,下関市,35,山口県,,0,0,0,0,0,0,324848032
蓋井島,2017,88,35201,下関市,35,山口県,,0,0,0,0,0,0,323151208
蓋井島,2018,88,35201,下関市,35,山口県,,0,0,0,0,0,0,328832567
蓋井島,2019,88,35201,下関市,35,山口県,,0,0,0,0,0,0,331100170
蓋井島,2020,88,35201,下関市,35,山口県,,0,0,0,0,0,0,331790983
六連島,2001,89,35444,（旧）豊北町,35,山口県,166,0,0,0,0,0,0,13101771
六連島,2002,89,35444,（旧）豊北町,35,山口県,163,0,0,0,0,0,0,12795648
六連島,2003,89,35444,（旧）豊北町,35,山口県,154,0,0,0,0,0,0,11972776
六連島,2004,89,35444,（旧）豊北町,35,山口県,146,0,0,0,0,0,0,11343096
六連島,2005,89,35201,下関市,35,山口県,133,0,0,0,0,0,0,343270679
六連島,2006,89,35201,下関市,35,山口県,124,0,0,0,0,0,0,362700539
六連島,2007,89,35201,下関市,35,山口県,118,0,0,0,0,0,0,357386878
六連島,2008,89,35201,下関市,35,山口県,113,0,0,0,0,0,0,355090833
六連島,2009,89,35201,下関市,35,山口県,114,0,0,0,0,0,0,349144075
六連島,2010,89,35201,下関市,35,山口県,,0,0,0,0,0,0,327965027
六連島,2011,89,35201,下関市,35,山口県,,0,0,0,0,0,0,324102541
六連島,2012,89,35201,下関市,35,山口県,,0,0,0,0,0,0,328433359
六連島,2013,89,35201,下関市,35,山口県,,0,0,0,0,0,0,319608535
六連島,2014,89,35201,下関市,35,山口県,,0,0,0,0,0,0,318777968
六連島,2015,89,35201,下関市,35,山口県,,0,0,0,0,0,0,319312514
六連島,2016,89,35201,下関市,35,山口県,,0,0,0,0,0,0,324848032
六連島,2017,89,35201,下関市,35,山口県,,0,0,0,0,0,0,323151208
六連島,2018,89,35201,下関市,35,山口県,,0,0,0,0,0,0,328832567
六連島,2019,89,35201,下関市,35,山口県,,0,0,0,0,0,0,331100170
六連島,2020,89,35201,下関市,35,山口県,,0,0,0,0,0,0,331790983
見島,2001,82,35204,萩市,35,山口県,1254,0,0,0,0,0,0,52573143
見島,2002,82,35204,萩市,35,山口県,1225,0,0,0,0,0,0,50863955
見島,2003,82,35204,萩市,35,山口県,1213,0,0,0,0,0,0,49486226
見島,2004,82,35204,萩市,35,山口県,1165,0,0,0,0,0,0,47609641
見島,2005,82,35204,萩市,35,山口県,1107,0,0,0,0,0,0,60092487
見島,2006,82,35204,萩市,35,山口県,1098,0,0,0,0,0,0,61418927
見島,2007,82,35204,萩市,35,山口県,1078,0,0,0,0,0,0,59644248
見島,2008,82,35204,萩市,35,山口県,1065,0,0,0,0,0,0,59475465
見島,2009,82,35204,萩市,35,山口県,1041,0,0,0,0,0,0,56988403
見島,2010,82,35204,萩市,35,山口県,,0,0,0,0,0,0,53592119
見島,2011,82,35204,萩市,35,山口県,,0,0,0,0,0,0,52718053
見島,2012,82,35204,萩市,35,山口県,,0,0,0,0,0,0,52054982
見島,2013,82,35204,萩市,35,山口県,,0,0,0,0,0,0,50916007
見島,2014,82,35204,萩市,35,山口県,,0,0,0,0,0,0,50176067
見島,2015,82,35204,萩市,35,山口県,,0,0,0,0,0,0,50301099
見島,2016,82,35204,萩市,35,山口県,,0,0,0,0,0,0,51046542
見島,2017,82,35204,萩市,35,山口県,,0,0,0,0,0,0,50732587
見島,2018,82,35204,萩市,35,山口県,,0,0,0,0,0,0,50289837
見島,2019,82,35204,萩市,35,山口県,,0,0,0,0,0,0,49923438
見島,2020,82,35204,萩市,35,山口県,,0,0,0,0,0,0,49821985
大島,2001,85,35204,萩市,35,山口県,1042,0,0,0,0,0,0,52573143
大島,2002,85,35204,萩市,35,山口県,1007,0,0,0,0,0,0,50863955
大島,2003,85,35204,萩市,35,山口県,1010,0,0,0,0,0,0,49486226
大島,2004,85,35204,萩市,35,山口県,979,0,0,0,0,0,0,47609641
大島,2005,85,35204,萩市,35,山口県,960,0,0,0,0,0,0,60092487
大島,2006,85,35204,萩市,35,山口県,956,0,0,0,0,0,0,61418927
大島,2007,85,35204,萩市,35,山口県,952,0,0,0,0,0,0,59644248
大島,2008,85,35204,萩市,35,山口県,917,0,0,0,0,0,0,59475465
大島,2009,85,35204,萩市,35,山口県,914,0,0,0,0,0,0,56988403
大島,2010,85,35204,萩市,35,山口県,,0,0,0,0,0,0,53592119
大島,2011,85,35204,萩市,35,山口県,,0,0,0,0,0,0,52718053
大島,2012,85,35204,萩市,35,山口県,,0,0,0,0,0,0,52054982
大島,2013,85,35204,萩市,35,山口県,,0,0,0,0,0,0,50916007
大島,2014,85,35204,萩市,35,山口県,,0,0,0,0,0,0,50176067
大島,2015,85,35204,萩市,35,山口県,,0,0,0,0,0,0,50301099
大島,2016,85,35204,萩市,35,山口県,,0,0,0,0,0,0,51046542
大島,2017,85,35204,萩市,35,山口県,,0,0,0,0,0,0,50732587
大島,2018,85,35204,萩市,35,山口県,,0,0,0,0,0,0,50289837
大島,2019,85,35204,萩市,35,山口県,,0,0,0,0,0,0,49923438
大島,2020,85,35204,萩市,35,山口県,,0,0,0,0,0,0,49821985
櫃島,2001,84,35204,萩市,35,山口県,14,0,0,0,0,0,0,52573143
櫃島,2002,84,35204,萩市,35,山口県,14,0,0,0,0,0,0,50863955
櫃島,2003,84,35204,萩市,35,山口県,14,0,0,0,0,0,0,49486226
櫃島,2004,84,35204,萩市,35,山口県,14,0,0,0,0,0,0,47609641
櫃島,2005,84,35204,萩市,35,山口県,12,0,0,0,0,0,0,60092487
櫃島,2006,84,35204,萩市,35,山口県,12,0,0,0,0,0,0,61418927
櫃島,2007,84,35204,萩市,35,山口県,10,0,0,0,0,0,0,59644248
櫃島,2008,84,35204,萩市,35,山口県,13,0,0,0,0,0,0,59475465
櫃島,2009,84,35204,萩市,35,山口県,8,0,0,0,0,0,0,56988403
櫃島,2010,84,35204,萩市,35,山口県,,0,0,0,0,0,0,53592119
櫃島,2011,84,35204,萩市,35,山口県,,0,0,0,0,0,0,52718053
櫃島,2012,84,35204,萩市,35,山口県,,0,0,0,0,0,0,52054982
櫃島,2013,84,35204,萩市,35,山口県,,0,0,0,0,0,0,50916007
櫃島,2014,84,35204,萩市,35,山口県,,0,0,0,0,0,0,50176067
櫃島,2015,84,35204,萩市,35,山口県,,0,0,0,0,0,0,50301099
櫃島,2016,84,35204,萩市,35,山口県,,0,0,0,0,0,0,51046542
櫃島,2017,84,35204,萩市,35,山口県,,0,0,0,0,0,0,50732587
櫃島,2018,84,35204,萩市,35,山口県,,0,0,0,0,0,0,50289837
櫃島,2019,84,35204,萩市,35,山口県,,0,0,0,0,0,0,49923438
櫃島,2020,84,35204,萩市,35,山口県,,0,0,0,0,0,0,49821985
相島,2001,83,35204,萩市,35,山口県,251,0,0,0,0,0,0,52573143
相島,2002,83,35204,萩市,35,山口県,253,0,0,0,0,0,0,50863955
相島,2003,83,35204,萩市,35,山口県,244,0,0,0,0,0,0,49486226
相島,2004,83,35204,萩市,35,山口県,238,0,0,0,0,0,0,47609641
相島,2005,83,35204,萩市,35,山口県,240,0,0,0,0,0,0,60092487
相島,2006,83,35204,萩市,35,山口県,239,0,0,0,0,0,0,61418927
相島,2007,83,35204,萩市,35,山口県,224,0,0,0,0,0,0,59644248
相島,2008,83,35204,萩市,35,山口県,215,0,0,0,0,0,0,59475465
相島,2009,83,35204,萩市,35,山口県,199,0,0,0,0,0,0,56988403
相島,2010,83,35204,萩市,35,山口県,,0,0,0,0,0,0,53592119
相島,2011,83,35204,萩市,35,山口県,,0,0,0,0,0,0,52718053
相島,2012,83,35204,萩市,35,山口県,,0,0,0,0,0,0,52054982
相島,2013,83,35204,萩市,35,山口県,,0,0,0,0,0,0,50916007
相島,2014,83,35204,萩市,35,山口県,,0,0,0,0,0,0,50176067
相島,2015,83,35204,萩市,35,山口県,,0,0,0,0,0,0,50301099
相島,2016,83,35204,萩市,35,山口県,,0,0,0,0,0,0,51046542
相島,2017,83,35204,萩市,35,山口県,,0,0,0,0,0,0,50732587
相島,2018,83,35204,萩市,35,山口県,,0,0,0,0,0,0,50289837
相島,2019,83,35204,萩市,35,山口県,,0,0,0,0,0,0,49923438
相島,2020,83,35204,萩市,35,山口県,,0,0,0,0,0,0,49821985
青海島,2001,86,35211,長門市,35,山口県,,1,1,1965,1,1965,1,28812528
青海島,2002,86,35211,長門市,35,山口県,,1,1,1965,1,1965,1,27587125
青海島,2003,86,35211,長門市,35,山口県,,1,1,1965,1,1965,1,26583895
青海島,2004,86,35211,長門市,35,山口県,,1,1,1965,1,1965,1,25895026
青海島,2005,86,35211,長門市,35,山口県,,1,1,1965,1,1965,1,43175632
青海島,2006,86,35211,長門市,35,山口県,,1,1,1965,1,1965,1,44195507
青海島,2007,86,35211,長門市,35,山口県,,1,1,1965,1,1965,1,43072813
青海島,2008,86,35211,長門市,35,山口県,,1,1,1965,1,1965,1,42076128
青海島,2009,86,35211,長門市,35,山口県,,1,1,1965,1,1965,1,40355238
青海島,2010,86,35211,長門市,35,山口県,,1,1,1965,1,1965,1,37950936
青海島,2011,86,35211,長門市,35,山口県,,1,1,1965,1,1965,1,37651556
青海島,2012,86,35211,長門市,35,山口県,,1,1,1965,1,1965,1,37189531
青海島,2013,86,35211,長門市,35,山口県,,1,1,1965,1,1965,1,36700431
青海島,2014,86,35211,長門市,35,山口県,,1,1,1965,1,1965,1,36457676
青海島,2015,86,35211,長門市,35,山口県,,1,1,1965,1,1965,1,36104764
青海島,2016,86,35211,長門市,35,山口県,,1,1,1965,1,1965,1,36997270
青海島,2017,86,35211,長門市,35,山口県,,1,1,1965,1,1965,1,37367033
青海島,2018,86,35211,長門市,35,山口県,,1,1,1965,1,1965,1,47052614
青海島,2019,86,35211,長門市,35,山口県,,1,1,1965,1,1965,1,38234518
青海島,2020,86,35211,長門市,35,山口県,,1,1,1965,1,1965,1,36996552
角島,2000,87,35444,（旧）豊北町,35,山口県,,1,1,2000,1,2000,1,13594869
角島,2005,87,35201,下関市,35,山口県,,1,1,2000,1,2000,1,343270679
角島,2010,87,35201,下関市,35,山口県,,1,1,2000,1,2000,1,327965027
角島,2015,87,35201,下関市,35,山口県,726,1,1,2000,1,2000,1,319312514
角島,2020,87,35201,下関市,35,山口県,650,1,1,2000,1,2000,1,331790983
大毛島,2001,90,36202,鳴門市,36,徳島県,,1,1,1961,1,1961,1,90934377
大毛島,2002,90,36202,鳴門市,36,徳島県,,1,1,1961,1,1961,1,82879534
大毛島,2003,90,36202,鳴門市,36,徳島県,,1,1,1961,1,1961,1,80241615
大毛島,2004,90,36202,鳴門市,36,徳島県,,1,1,1961,1,1961,1,86081464
大毛島,2005,90,36202,鳴門市,36,徳島県,,1,1,1961,1,1961,1,77457133
大毛島,2006,90,36202,鳴門市,36,徳島県,,1,1,1961,1,1961,1,78984373
大毛島,2007,90,36202,鳴門市,36,徳島県,,1,1,1961,1,1961,1,79255311
大毛島,2008,90,36202,鳴門市,36,徳島県,,1,1,1961,1,1961,1,77381820
大毛島,2009,90,36202,鳴門市,36,徳島県,,1,1,1961,1,1961,1,75451555
大毛島,2010,90,36202,鳴門市,36,徳島県,,1,1,1961,1,1961,1,70948354
大毛島,2011,90,36202,鳴門市,36,徳島県,,1,1,1961,1,1961,1,73117688
大毛島,2012,90,36202,鳴門市,36,徳島県,,1,1,1961,1,1961,1,71816730
大毛島,2013,90,36202,鳴門市,36,徳島県,,1,1,1961,1,1961,1,71943108
大毛島,2014,90,36202,鳴門市,36,徳島県,,1,1,1961,1,1961,1,72385933
大毛島,2015,90,36202,鳴門市,36,徳島県,,1,1,1961,1,1961,1,69554453
大毛島,2016,90,36202,鳴門市,36,徳島県,,1,1,1961,1,1961,1,70622814
大毛島,2017,90,36202,鳴門市,36,徳島県,,1,1,1961,1,1961,1,70430912
大毛島,2018,90,36202,鳴門市,36,徳島県,,1,1,1961,1,1961,1,70685087
大毛島,2019,90,36202,鳴門市,36,徳島県,,1,1,1961,1,1961,1,72718068
大毛島,2020,90,36202,鳴門市,36,徳島県,,1,1,1961,1,1961,1,69213456
島田島,2001,91,36202,鳴門市,36,徳島県,,1,1,1971,1,1971,1,90934377
島田島,2002,91,36202,鳴門市,36,徳島県,,1,1,1971,1,1971,1,82879534
島田島,2003,91,36202,鳴門市,36,徳島県,,1,1,1971,1,1971,1,80241615
島田島,2004,91,36202,鳴門市,36,徳島県,,1,1,1971,1,1971,1,86081464
島田島,2005,91,36202,鳴門市,36,徳島県,,1,1,1971,1,1971,1,77457133
島田島,2006,91,36202,鳴門市,36,徳島県,,1,1,1971,1,1971,1,78984373
島田島,2007,91,36202,鳴門市,36,徳島県,,1,1,1971,1,1971,1,79255311
島田島,2008,91,36202,鳴門市,36,徳島県,,1,1,1971,1,1971,1,77381820
島田島,2009,91,36202,鳴門市,36,徳島県,,1,1,1971,1,1971,1,75451555
島田島,2010,91,36202,鳴門市,36,徳島県,,1,1,1971,1,1971,1,70948354
島田島,2011,91,36202,鳴門市,36,徳島県,,1,1,1971,1,1971,1,73117688
島田島,2012,91,36202,鳴門市,36,徳島県,,1,1,1971,1,1971,1,71816730
島田島,2013,91,36202,鳴門市,36,徳島県,,1,1,1971,1,1971,1,71943108
島田島,2014,91,36202,鳴門市,36,徳島県,,1,1,1971,1,1971,1,72385933
島田島,2015,91,36202,鳴門市,36,徳島県,,1,1,1971,1,1971,1,69554453
島田島,2016,91,36202,鳴門市,36,徳島県,,1,1,1971,1,1971,1,70622814
島田島,2017,91,36202,鳴門市,36,徳島県,,1,1,1971,1,1971,1,70430912
島田島,2018,91,36202,鳴門市,36,徳島県,,1,1,1971,1,1971,1,70685087
島田島,2019,91,36202,鳴門市,36,徳島県,,1,1,1971,1,1971,1,72718068
島田島,2020,91,36202,鳴門市,36,徳島県,,1,1,1971,1,1971,1,69213456
伊島,2001,92,36362,（旧）羽ノ浦町,36,徳島県,209,0,0,0,0,0,0,14360731
伊島,2002,92,36362,（旧）羽ノ浦町,36,徳島県,205,0,0,0,0,0,0,14217155
伊島,2003,92,36362,（旧）羽ノ浦町,36,徳島県,195,0,0,0,0,0,0,13640197
伊島,2004,92,36362,（旧）羽ノ浦町,36,徳島県,203,0,0,0,0,0,0,13801715
伊島,2005,92,36362,（旧）羽ノ浦町,36,徳島県,203,0,0,0,0,0,0,14038380
伊島,2006,92,36204,阿南市,36,徳島県,201,0,0,0,0,0,0,93296201
伊島,2007,92,36204,阿南市,36,徳島県,197,0,0,0,0,0,0,92822281
伊島,2008,92,36204,阿南市,36,徳島県,191,0,0,0,0,0,0,92164707
伊島,2009,92,36204,阿南市,36,徳島県,195,0,0,0,0,0,0,89648075
伊島,2010,92,36204,阿南市,36,徳島県,,0,0,0,0,0,0,81739254
伊島,2011,92,36204,阿南市,36,徳島県,,0,0,0,0,0,0,82556883
伊島,2012,92,36204,阿南市,36,徳島県,,0,0,0,0,0,0,83804666
伊島,2013,92,36204,阿南市,36,徳島県,,0,0,0,0,0,0,84070424
伊島,2014,92,36204,阿南市,36,徳島県,,0,0,0,0,0,0,84085999
伊島,2015,92,36204,阿南市,36,徳島県,,0,0,0,0,0,0,86796775
伊島,2016,92,36204,阿南市,36,徳島県,,0,0,0,0,0,0,88948130
伊島,2017,92,36204,阿南市,36,徳島県,,0,0,0,0,0,0,89874399
伊島,2018,92,36204,阿南市,36,徳島県,,0,0,0,0,0,0,91111408
伊島,2019,92,36204,阿南市,36,徳島県,,0,0,0,0,0,0,92287744
伊島,2020,92,36204,阿南市,36,徳島県,,0,0,0,0,0,0,92518070
出羽島,2001,93,36383,牟岐町,36,徳島県,176,0,0,0,0,0,0,5774330
出羽島,2002,93,36383,牟岐町,36,徳島県,181,0,0,0,0,0,0,5648791
出羽島,2003,93,36383,牟岐町,36,徳島県,178,0,0,0,0,0,0,5166236
出羽島,2004,93,36383,牟岐町,36,徳島県,158,0,0,0,0,0,0,4892362
出羽島,2005,93,36383,牟岐町,36,徳島県,150,0,0,0,0,0,0,4936618
出羽島,2006,93,36383,牟岐町,36,徳島県,136,0,0,0,0,0,0,5106950
出羽島,2007,93,36383,牟岐町,36,徳島県,128,0,0,0,0,0,0,4813571
出羽島,2008,93,36383,牟岐町,36,徳島県,126,0,0,0,0,0,0,4676369
出羽島,2009,93,36383,牟岐町,36,徳島県,122,0,0,0,0,0,0,4323774
出羽島,2010,93,36383,牟岐町,36,徳島県,,0,0,0,0,0,0,4120074
出羽島,2011,93,36383,牟岐町,36,徳島県,,0,0,0,0,0,0,3962725
出羽島,2012,93,36383,牟岐町,36,徳島県,,0,0,0,0,0,0,3787865
出羽島,2013,93,36383,牟岐町,36,徳島県,,0,0,0,0,0,0,3854159
出羽島,2014,93,36383,牟岐町,36,徳島県,,0,0,0,0,0,0,3742806
出羽島,2015,93,36383,牟岐町,36,徳島県,,0,0,0,0,0,0,3723338
出羽島,2016,93,36383,牟岐町,36,徳島県,,0,0,0,0,0,0,3654692
出羽島,2017,93,36383,牟岐町,36,徳島県,,0,0,0,0,0,0,3570307
出羽島,2018,93,36383,牟岐町,36,徳島県,,0,0,0,0,0,0,3527427
出羽島,2019,93,36383,牟岐町,36,徳島県,,0,0,0,0,0,0,3534618
出羽島,2020,93,36383,牟岐町,36,徳島県,,0,0,0,0,0,0,3448409
竹ヶ島,2001,94,36386,（旧）宍喰町,36,徳島県,,1,1,1973,1,1973,1,3186796
竹ヶ島,2002,94,36386,（旧）宍喰町,36,徳島県,,1,1,1973,1,1973,1,2994083
竹ヶ島,2003,94,36386,（旧）宍喰町,36,徳島県,,1,1,1973,1,1973,1,2767849
竹ヶ島,2004,94,36386,（旧）宍喰町,36,徳島県,,1,1,1973,1,1973,1,2676600
竹ヶ島,2005,94,36386,（旧）宍喰町,36,徳島県,,1,1,1973,1,1973,1,2530425
竹ヶ島,2006,94,36388,海陽町,36,徳島県,,1,1,1973,1,1973,1,12030109
竹ヶ島,2007,94,36388,海陽町,36,徳島県,,1,1,1973,1,1973,1,8963759
竹ヶ島,2008,94,36388,海陽町,36,徳島県,,1,1,1973,1,1973,1,8622759
竹ヶ島,2009,94,36388,海陽町,36,徳島県,,1,1,1973,1,1973,1,8171000
竹ヶ島,2010,94,36388,海陽町,36,徳島県,,1,1,1973,1,1973,1,7728177
竹ヶ島,2011,94,36388,海陽町,36,徳島県,,1,1,1973,1,1973,1,7624776
竹ヶ島,2012,94,36388,海陽町,36,徳島県,,1,1,1973,1,1973,1,7586484
竹ヶ島,2013,94,36388,海陽町,36,徳島県,,1,1,1973,1,1973,1,7528397
竹ヶ島,2014,94,36388,海陽町,36,徳島県,,1,1,1973,1,1973,1,7695859
